race_date,meet,race_no,weather,track_condition,race_day_no,race_time,grade,distance_m,burden_type,race_name,rating_condition,age_sex_condition,rank,horse_no,horse_name,origin,sex,age,weight,rating,jockey,trainer,owner,margin,body_weight,win_odds,place_odds,equipment
2000-01-15,서울,2,맑음,다습,제 3일,11:30,5군,1000M,마령,일반,400만원이하,연령오픈,3,04,영화로운,한,암,4세,53,,김옥성,장두천,박영철,1¼,454(1),5.5,1.4,
2000-01-15,서울,2,맑음,다습,제 3일,11:30,5군,1000M,마령,일반,400만원이하,연령오픈,4,02,멋과향기,한,암,4세,52,,강태현,신우철,박치문,5,413(1),81.6,9.1,
2000-01-15,서울,2,맑음,다습,제 3일,11:30,5군,1000M,마령,일반,400만원이하,연령오픈,5,01,무적함대,뉴,암,3세,53,,문정균,김점오,박경우,목,464(-10),2.2,1.2,
2000-01-15,서울,2,맑음,다습,제 3일,11:30,5군,1000M,마령,일반,400만원이하,연령오픈,6,12,오늘의주인공,뉴,거,3세,54,,이상두,윤치운,류순곤,5,452(-1),80.1,8.8,
2000-01-15,서울,2,맑음,다습,제 3일,11:30,5군,1000M,마령,일반,400만원이하,연령오픈,7,08,천로역정,뉴,암,4세,52,,이영우,이인호,서익수,3,457(12),73.6,6.2,
2000-01-15,서울,2,맑음,다습,제 3일,11:30,5군,1000M,마령,일반,400만원이하,연령오픈,8,06,백금화,뉴,암,6세,54,,임대규,김병용,김복태,코,416(-1),51.0,5.4,
2000-01-15,서울,2,맑음,다습,제 3일,11:30,5군,1000M,마령,일반,400만원이하,연령오픈,9,09,한가람,뉴,암,4세,52,,이정선,최영주,이영욱a,1¾,442(2),143.5,11.2,
2000-01-15,서울,2,맑음,다습,제 3일,11:30,5군,1000M,마령,일반,400만원이하,연령오픈,10,03,정보통,뉴,암,3세,54,,최봉주,정찬근,김광수,½,452(-11),41.7,5.3,
2000-01-15,서울,2,맑음,다습,제 3일,11:30,5군,1000M,마령,일반,400만원이하,연령오픈,11,10,울트라레이,뉴,수,3세,52,,최인형,강종문,유순목,¾,457(4),93.0,10.4,
2000-01-15,서울,2,맑음,다습,제 3일,11:30,5군,1000M,마령,일반,400만원이하,연령오픈,12,07,그레이티스트,뉴,암,3세,51,,김명근,정지은,이영철,9,418(0),233.3,29.5,
2000-01-15,서울,3,맑음,다습,제 3일,12:00,국3,1000M,마령,일반,900만원이하,3세이상,1,08,신제왕,한,수,3세,55,,방춘식,김정진,윤흥열,,449(-7),4.0,1.4,
2000-01-15,서울,3,맑음,다습,제 3일,12:00,국3,1000M,마령,일반,900만원이하,3세이상,2,05,대화퇴,한,암,4세,55,,우창구,김윤섭,이종휘,머리,442(3),7.0,1.9,
2000-01-15,서울,3,맑음,다습,제 3일,12:00,국3,1000M,마령,일반,900만원이하,3세이상,3,11,무패가도,한,암,3세,54,,김창옥,김문갑,김익영,1,434(1),3.4,1.4,
2000-01-15,서울,3,맑음,다습,제 3일,12:00,국3,1000M,마령,일반,900만원이하,3세이상,4,09,미호장군,한,수,4세,57,,김옥성,김재복,박종률,½,443(-7),12.2,3.1,
2000-01-15,서울,3,맑음,다습,제 3일,12:00,국3,1000M,마령,일반,900만원이하,3세이상,5,06,야밤산,한,수,3세,53,,고성이,배대선,이수홍,목,441(3),28.4,4.9,
2000-01-15,서울,3,맑음,다습,제 3일,12:00,국3,1000M,마령,일반,900만원이하,3세이상,6,04,자활,한,수,3세,55,,신형철,강윤식,박승만,½,484(-6),79.4,13.8,
2000-01-15,서울,3,맑음,다습,제 3일,12:00,국3,1000M,마령,일반,900만원이하,3세이상,7,12,정안장군,한,암,3세,51,,이준철,김대근,유병옥,목,458(-1),30.4,5.7,
2000-01-15,서울,3,맑음,다습,제 3일,12:00,국3,1000M,마령,일반,900만원이하,3세이상,8,07,선과은,한,암,3세,53,,박을운,고옥봉,박정구,1¼,443(2),3.0,1.4,
2000-01-15,서울,3,맑음,다습,제 3일,12:00,국3,1000M,마령,일반,900만원이하,3세이상,9,10,복덩이,한,암,4세,55,,임대규,김병용,남종우,2,400(0),21.3,4.1,
2000-01-15,서울,3,맑음,다습,제 3일,12:00,국3,1000M,마령,일반,900만원이하,3세이상,10,02,두루미,한,암,4세,55,,김귀배,이왕언,범양해운,7,425(-3),208.9,76.4,
2000-01-15,서울,3,맑음,다습,제 3일,12:00,국3,1000M,마령,일반,900만원이하,3세이상,11,01,불침번,한,수,4세,56,,문정균,박흥진,최관식,4,450(-8),174.3,33.6,
2000-01-15,서울,3,맑음,다습,제 3일,12:00,국3,1000M,마령,일반,900만원이하,3세이상,12,03,평화,한,암,4세,55,,임금만,하재흥,성문전자,1¼,425(3),216.4,24.5,
2000-01-15,서울,4,맑음,다습,제 3일,12:50,국3,1200M,마령,일반,900만원이하,3세,1,10,금별,한,암,3세,54,,방춘식,김정진,윤강렬,,454(-26),14.9,2.9,
2000-01-15,서울,4,맑음,다습,제 3일,12:50,국3,1200M,마령,일반,900만원이하,3세,2,13,건곤청기,한,암,3세,54,,최기홍,정지은,조태철,1½,424(-3),2.2,1.2,
2000-01-15,서울,4,맑음,다습,제 3일,12:50,국3,1200M,마령,일반,900만원이하,3세,3,05,대표주자,한,수,3세,55,,정호익,김양선,정세능,¾,417(-7),78.6,13.7,
2000-01-15,서울,4,맑음,다습,제 3일,12:50,국3,1200M,마령,일반,900만원이하,3세,4,03,올인원,한,암,3세,54,,박수홍,권세창,한일사료,1¾,448(-4),10.4,2.7,
2000-01-15,서울,4,맑음,다습,제 3일,12:50,국3,1200M,마령,일반,900만원이하,3세,5,14,★제일강자,한,수,3세,55,,천창기,서범석,조승민,1,443(4),4.3,1.4,
2000-01-15,서울,4,맑음,다습,제 3일,12:50,국3,1200M,마령,일반,900만원이하,3세,6,06,기원,한,수,3세,54,,문정균,박흥진,최관식,코,445(-26),4.7,1.7,
2000-01-15,서울,4,맑음,다습,제 3일,12:50,국3,1200M,마령,일반,900만원이하,3세,7,07,황금이,한,수,3세,52,,김동균,김병용,이각모,½,498(-18),11.5,3.7,
2000-01-15,서울,4,맑음,다습,제 3일,12:50,국3,1200M,마령,일반,900만원이하,3세,8,08,글로벌스타,한,암,3세,54,,조용배,지용철,이수길,¾,463(-20),55.8,9.9,
2000-01-15,서울,4,맑음,다습,제 3일,12:50,국3,1200M,마령,일반,900만원이하,3세,9,01,활사위,한,암,3세,54,,김창옥,배대선,양길순,1¼,442(-9),80.8,17.2,
2000-01-15,서울,4,맑음,다습,제 3일,12:50,국3,1200M,마령,일반,900만원이하,3세,10,04,여인천하,한,암,3세,53,,강태현,신우철,권영탁,목,469(3),53.9,7.5,
2000-01-15,서울,4,맑음,다습,제 3일,12:50,국3,1200M,마령,일반,900만원이하,3세,11,12,가속세대,한,암,3세,53,,박을운,고옥봉,홍성률,목,457(-3),45.3,8.3,
2000-01-15,서울,4,맑음,다습,제 3일,12:50,국3,1200M,마령,일반,900만원이하,3세,12,09,차오름,한,수,3세,55,,임대규,박원덕,이일구,1,435(-4),63.8,10.8,
2000-01-15,서울,4,맑음,다습,제 3일,12:50,국3,1200M,마령,일반,900만원이하,3세,13,02,훈장,한,수,3세,52,,황순도,강석철,송숙자,코,435(-1),224.6,34.4,
2000-01-15,서울,4,맑음,다습,제 3일,12:50,국3,1200M,마령,일반,900만원이하,3세,14,11,양지골,한,암,3세,53,,권진환,정찬근,권오학,8,453(-4),179.7,24.9,
2000-01-15,서울,5,맑음,다습,제 3일,13:50,4군,1200M,마령,일반,"1,200만원이하",4세이하,1,08,로즈보우턴,호,암,3세,54,,조용배,지용철,곽태훈,,433(-3),10.6,3.9,
2000-01-15,서울,5,맑음,다습,제 3일,13:50,4군,1200M,마령,일반,"1,200만원이하",4세이하,2,04,미스트러스트풀,뉴,암,4세,55,,최기홍,김명국,오호극,1¾,432(-1),3.4,1.3,
2000-01-15,서울,5,맑음,다습,제 3일,13:50,4군,1200M,마령,일반,"1,200만원이하",4세이하,3,03,애증,호,거,4세,56,,박을운,고옥봉,홍성률,목,480(-6),4.4,2.0,
2000-01-15,서울,5,맑음,다습,제 3일,13:50,4군,1200M,마령,일반,"1,200만원이하",4세이하,4,02,플래터러,호,거,4세,57,,박수홍,김문갑,이종원,1½,428(-12),12.2,3.6,
2000-01-15,서울,5,맑음,다습,제 3일,13:50,4군,1200M,마령,일반,"1,200만원이하",4세이하,5,09,대로행,한,수,4세,54,,강태현,신우철,김남호,¾,455(1),18.4,4.0,
2000-01-15,서울,5,맑음,다습,제 3일,13:50,4군,1200M,마령,일반,"1,200만원이하",4세이하,6,11,사라나라,호,수,4세,57,,우창구,이용준,신영식,2½,462(-1),16.5,2.9,
2000-01-15,서울,5,맑음,다습,제 3일,13:50,4군,1200M,마령,일반,"1,200만원이하",4세이하,7,06,드러리즈프라스펙,호,암,4세,55,,김옥성,박원선,장석영,2,477(-9),4.6,1.8,
2000-01-15,서울,5,맑음,다습,제 3일,13:50,4군,1200M,마령,일반,"1,200만원이하",4세이하,8,05,동방명주,뉴,암,4세,55,,정호익,김양선,방승부,2½,412(-2),35.8,6.7,
2000-01-15,서울,5,맑음,다습,제 3일,13:50,4군,1200M,마령,일반,"1,200만원이하",4세이하,9,07,금은보화,한,암,4세,52,,문정균,장두천,강대기,½,417(0),14.0,3.6,
2000-01-15,서울,5,맑음,다습,제 3일,13:50,4군,1200M,마령,일반,"1,200만원이하",4세이하,10,10,초생,뉴,암,3세,54,,김성현,임형규,대일화학,½,431(-2),16.7,4.8,
2000-01-15,서울,5,맑음,다습,제 3일,13:50,4군,1200M,마령,일반,"1,200만원이하",4세이하,11,01,스위치크래프트,호,암,4세,55,,천창기,이희영,김민하,1¼,413(0),16.3,6.2,
2000-01-15,서울,6,맑음,다습,제 3일,14:20,국2,1400M,별정Ⅰ-A,일반,"2,000만원이하",연령오픈,1,10,합천,한,수,3세,56,,김옥성,박원선,장석영,,464(-14),5.4,2.0,
2000-01-15,서울,6,맑음,다습,제 3일,14:20,국2,1400M,별정Ⅰ-A,일반,"2,000만원이하",연령오픈,2,06,에스키모,한,암,3세,55,,박수홍,김문갑,어울림네트웍스,1¾,444(0),3.0,1.5,
2000-01-15,서울,6,맑음,다습,제 3일,14:20,국2,1400M,별정Ⅰ-A,일반,"2,000만원이하",연령오픈,3,07,진군,한,수,4세,59,,김창옥,하재흥,김용원,코,481(-3),19.8,4.8,
2000-01-15,서울,6,맑음,다습,제 3일,14:20,국2,1400M,별정Ⅰ-A,일반,"2,000만원이하",연령오픈,4,04,청사진,한,거,4세,57,,신형철,강윤식,지성한,¾,436(2),40.8,8.1,
2000-01-15,서울,6,맑음,다습,제 3일,14:20,국2,1400M,별정Ⅰ-A,일반,"2,000만원이하",연령오픈,5,14,능력발휘,한,암,4세,52,,유훈,김점오,박종호,목,427(-7),33.4,6.2,
2000-01-15,서울,6,맑음,다습,제 3일,14:20,국2,1400M,별정Ⅰ-A,일반,"2,000만원이하",연령오픈,6,05,수리치,한,거,4세,57,,지하주,강석철,윤문수,1¼,454(-5),49.6,7.7,
2000-01-15,서울,6,맑음,다습,제 3일,14:20,국2,1400M,별정Ⅰ-A,일반,"2,000만원이하",연령오픈,7,01,별따기,한,암,3세,55,,정평수,권세창,박상단,목,439(-4),6.6,2.4,
2000-01-15,서울,6,맑음,다습,제 3일,14:20,국2,1400M,별정Ⅰ-A,일반,"2,000만원이하",연령오픈,8,03,성공축제,한,거,4세,58,,한유영,한일영,방영섭,목,464(4),89.1,35.4,
2000-01-15,서울,6,맑음,다습,제 3일,14:20,국2,1400M,별정Ⅰ-A,일반,"2,000만원이하",연령오픈,9,13,최대명수,한,암,4세,56,,정호익,김양선,방승부,코,422(-5),85.0,11.8,
2000-01-15,서울,6,맑음,다습,제 3일,14:20,국2,1400M,별정Ⅰ-A,일반,"2,000만원이하",연령오픈,10,12,북풍,한,수,3세,55,,최기홍,정지은,이부용,4,451(-1),29.4,6.0,
2000-01-15,서울,6,맑음,다습,제 3일,14:20,국2,1400M,별정Ⅰ-A,일반,"2,000만원이하",연령오픈,11,11,활강,한,수,4세,59,,천창기,서범석,조승민,1½,431(-1),7.2,2.1,
2000-01-15,서울,6,맑음,다습,제 3일,14:20,국2,1400M,별정Ⅰ-A,일반,"2,000만원이하",연령오픈,12,02,소원성취,한,암,4세,56,,김혜성,지용훈,이문철,2,461(2),24.4,5.5,
2000-01-15,서울,6,맑음,다습,제 3일,14:20,국2,1400M,별정Ⅰ-A,일반,"2,000만원이하",연령오픈,13,08,솔매,한,수,4세,59,,우창구,김윤섭,김연호,7,455(-2),32.8,8.8,
2000-01-15,서울,6,맑음,다습,제 3일,14:20,국2,1400M,별정Ⅰ-A,일반,"2,000만원이하",연령오픈,14,09,칠불암,한,암,3세,55,,홍성호,박덕준,최원곤,1,445(3),5.2,2.0,
2000-01-15,서울,7,맑음,다습,제 3일,14:50,3군,1700M,별정Ⅰ-C,일반,"2,300만원이하",연령오픈,1,01,캡틴왜키,호,거,4세,58,,조용배,지용철,강성보,,411(1),25.1,3.3,
2000-01-15,서울,7,맑음,다습,제 3일,14:50,3군,1700M,별정Ⅰ-C,일반,"2,300만원이하",연령오픈,2,07,레드베인,뉴,거,4세,57,,천창기,최영주,박선주,목,436(-8),2.0,1.2,
2000-01-15,서울,7,맑음,다습,제 3일,14:50,3군,1700M,별정Ⅰ-C,일반,"2,300만원이하",연령오픈,3,05,재키나,뉴,암,4세,56,,장세한,박진호,박효봉,1¼,440(-3),1.7,1.1,
2000-01-15,서울,7,맑음,다습,제 3일,14:50,3군,1700M,별정Ⅰ-C,일반,"2,300만원이하",연령오픈,4,06,메이퀸,한,암,6세,50,,지하주,김춘근,이동언,½,460(3),152.8,9.9,
2000-01-15,서울,7,맑음,다습,제 3일,14:50,3군,1700M,별정Ⅰ-C,일반,"2,300만원이하",연령오픈,5,09,호림,뉴,거,4세,55,,하무선,김명국,박양호,1,416(-3),21.4,2.0,
2000-01-15,서울,7,맑음,다습,제 3일,14:50,3군,1700M,별정Ⅰ-C,일반,"2,300만원이하",연령오픈,6,11,대쉬포러브,뉴,암,4세,55,,고홍석,고옥봉,전좌식,¾,444(2),46.8,3.8,
2000-01-15,서울,7,맑음,다습,제 3일,14:50,3군,1700M,별정Ⅰ-C,일반,"2,300만원이하",연령오픈,7,03,멜린백,미,거,6세,55,,이범승,김대근,강덕종,1,495(-2),81.0,5.5,
2000-01-15,서울,7,맑음,다습,제 3일,14:50,3군,1700M,별정Ⅰ-C,일반,"2,300만원이하",연령오픈,8,04,훼어즈더리스크,미,암,5세,54,,방춘식,홍순철,선재훈,목,403(-3),40.2,2.9,
2000-01-15,서울,7,맑음,다습,제 3일,14:50,3군,1700M,별정Ⅰ-C,일반,"2,300만원이하",연령오픈,9,08,플라밍고기타,미,거,6세,55,,정승수,윤종현,은희만,3,466(-4),92.7,6.5,
2000-01-15,서울,7,맑음,다습,제 3일,14:50,3군,1700M,별정Ⅰ-C,일반,"2,300만원이하",연령오픈,10,12,카레라,호,거,5세,55,,강태현,양재철,김용정,1,387(-1),398.8,18.9,
2000-01-15,서울,7,맑음,다습,제 3일,14:50,3군,1700M,별정Ⅰ-C,일반,"2,300만원이하",연령오픈,11,10,전화위복,한,거,6세,52,,문정균,장두천,김병현,2,483(2),99.8,7.2,
2000-01-15,서울,7,맑음,다습,제 3일,14:50,3군,1700M,별정Ⅰ-C,일반,"2,300만원이하",연령오픈,12,02,금강석,호,수,7세,52,,권진환,정찬근,신길우,1¼,515(5),278.9,43.4,
2000-01-15,서울,8,맑음,다습,제 3일,15:20,1군,1800M,별정Ⅰ-A,일반,오픈,연령오픈,1,10,신세대,호,거,8세,59,,박을운,고옥봉,홍성률,,491(3),1.2,1.1,
2000-01-15,서울,8,맑음,다습,제 3일,15:20,1군,1800M,별정Ⅰ-A,일반,오픈,연령오픈,2,12,흑성,호,거,6세,56,,임대규,김일성,안동현,11,471(-3),23.6,2.3,
2000-01-15,서울,8,맑음,다습,제 3일,15:20,1군,1800M,별정Ⅰ-A,일반,오픈,연령오픈,3,03,피커든,뉴,암,6세,54,,박수홍,권세창,양주하,1¾,484(0),7.4,1.4,
2000-01-15,서울,8,맑음,다습,제 3일,15:20,1군,1800M,별정Ⅰ-A,일반,오픈,연령오픈,4,07,화인스톤,호,암,6세,54,,김혜성,지용훈,박시용,1½,459(-1),120.9,7.9,
2000-01-15,서울,8,맑음,다습,제 3일,15:20,1군,1800M,별정Ⅰ-A,일반,오픈,연령오픈,5,14,크래프티스포트,미,거,7세,56,,최기홍,정지은,송석환,목,442(-9),17.6,2.2,
2000-01-15,서울,8,맑음,다습,제 3일,15:20,1군,1800M,별정Ⅰ-A,일반,오픈,연령오픈,6,01,암태도,뉴,거,8세,56,,양희진,김명국,문금주,머리,405(2),155.5,16.1,
2000-01-15,서울,8,맑음,다습,제 3일,15:20,1군,1800M,별정Ⅰ-A,일반,오픈,연령오픈,7,02,서운,호,거,6세,57,,이범승,김대근,김정규,2½,456(-3),15.6,2.7,
2000-01-15,서울,8,맑음,다습,제 3일,15:20,1군,1800M,별정Ⅰ-A,일반,오픈,연령오픈,8,09,화이어어웨이,뉴,거,7세,58,,신형철,신우철,김현래,1,460(2),21.8,2.7,
2000-01-15,서울,8,맑음,다습,제 3일,15:20,1군,1800M,별정Ⅰ-A,일반,오픈,연령오픈,9,06,몬스터,뉴,암,7세,54,,정평수,권세창,김순주,1¾,428(8),382.6,32.0,
2000-01-15,서울,8,맑음,다습,제 3일,15:20,1군,1800M,별정Ⅰ-A,일반,오픈,연령오픈,10,05,철마산,뉴,거,8세,55,,강태현,이용준,신영식,1,438(6),123.3,8.7,
2000-01-15,서울,8,맑음,다습,제 3일,15:20,1군,1800M,별정Ⅰ-A,일반,오픈,연령오픈,11,13,씨에라,뉴,암,7세,54,,서영석,김춘근,안선동,1½,423(-10),144.2,16.1,
2000-01-15,서울,8,맑음,다습,제 3일,15:20,1군,1800M,별정Ⅰ-A,일반,오픈,연령오픈,12,11,쎄븐진,호,거,7세,56,,김옥성,김재복,안재준,½,454(-6),152.6,28.8,
2000-01-15,서울,8,맑음,다습,제 3일,15:20,1군,1800M,별정Ⅰ-A,일반,오픈,연령오픈,13,04,거봉,호,암,7세,54,,김성현,임형규,권양순,2,449(1),187.9,47.8,
2000-01-15,서울,8,맑음,다습,제 3일,15:20,1군,1800M,별정Ⅰ-A,일반,오픈,연령오픈,14,08,태양열,뉴,거,8세,53,,이영우,김충근,박성구,1½,448(4),319.2,90.2,
2000-01-15,서울,9,맑음,다습,제 3일,15:50,국1,2000M,핸디캡,일반,오픈,연령오픈,1,09,당대발복,한,수,4세,59,,천창기,강승영,권영원,,454(-3),1.5,1.1,
2000-01-15,서울,9,맑음,다습,제 3일,15:50,국1,2000M,핸디캡,일반,오픈,연령오픈,2,06,새한빛,한,수,4세,55,,김창옥,배대선,최효순,1¼,474(7),2.9,1.3,
2000-01-15,서울,9,맑음,다습,제 3일,15:50,국1,2000M,핸디캡,일반,오픈,연령오픈,3,08,임피술산,한,암,6세,50.5,,임대규,김일성,류근상,9,424(-3),22.2,2.6,
2000-01-15,서울,9,맑음,다습,제 3일,15:50,국1,2000M,핸디캡,일반,오픈,연령오픈,4,11,킬리만자로,한,수,4세,52,,방춘식,김정진,최명균,3,497(-1),11.2,2.2,
2000-01-15,서울,9,맑음,다습,제 3일,15:50,국1,2000M,핸디캡,일반,오픈,연령오픈,5,04,불탑,한,거,6세,50,,하무선,박원덕,박환창,1½,477(-2),366.0,49.5,
2000-01-15,서울,9,맑음,다습,제 3일,15:50,국1,2000M,핸디캡,일반,오픈,연령오픈,6,03,천하영웅,한,암,5세,49,,고성이,신우철,우쾌제,2½,423(2),26.6,3.4,
2000-01-15,서울,9,맑음,다습,제 3일,15:50,국1,2000M,핸디캡,일반,오픈,연령오픈,7,12,미스터드림,한,수,4세,54.5,,김택수,황의성,조병용,½,468(8),83.9,5.1,
2000-01-15,서울,9,맑음,다습,제 3일,15:50,국1,2000M,핸디캡,일반,오픈,연령오픈,8,07,유탄,한,수,5세,55,,강태현,이용준,박성구,1,425(2),34.2,4.1,
2000-01-15,서울,9,맑음,다습,제 3일,15:50,국1,2000M,핸디캡,일반,오픈,연령오픈,9,10,문장대,한,암,5세,51.5,,김옥성,지용철,송석근,4,469(-8),54.9,4.6,
2000-01-15,서울,9,맑음,다습,제 3일,15:50,국1,2000M,핸디캡,일반,오픈,연령오픈,10,01,날쌘순이,한,암,6세,51,,최기홍,김양선,강대모,4,409(-6),60.1,6.5,
2000-01-15,서울,9,맑음,다습,제 3일,15:50,국1,2000M,핸디캡,일반,오픈,연령오픈,11,14,★노수정,한,거,8세,49,,이영우,김충근,정화섭,1½,465(5),631.0,60.0,
2000-01-15,서울,9,맑음,다습,제 3일,15:50,국1,2000M,핸디캡,일반,오픈,연령오픈,12,05,사자산,한,수,7세,50,,문정균,박흥진,노길수,2,474(-8),198.3,18.4,
2000-01-15,서울,9,맑음,다습,제 3일,15:50,국1,2000M,핸디캡,일반,오픈,연령오픈,13,13,일산,한,암,7세,49,,양희진,김명국,이재효,3,466(2),515.7,52.3,
2000-01-15,서울,9,맑음,다습,제 3일,15:50,국1,2000M,핸디캡,일반,오픈,연령오픈,14,02,빅타이거,한,수,5세,48,,박동랑,김문갑,양석태,1¼,400(-6),607.1,81.9,
2000-01-15,서울,10,맑음,다습,제 3일,16:20,2군,1900M,핸디캡,일반,"4,300만원이하",연령오픈,1,05,호연지기,호,거,5세,56,,박수홍,이왕언,최창걸,,477(13),16.2,3.5,
2000-01-15,서울,10,맑음,다습,제 3일,16:20,2군,1900M,핸디캡,일반,"4,300만원이하",연령오픈,2,01,대왕궁,뉴,거,6세,55,,임대규,김병용,김대권,¾,504(7),2.4,1.3,
2000-01-15,서울,10,맑음,다습,제 3일,16:20,2군,1900M,핸디캡,일반,"4,300만원이하",연령오픈,3,08,송도삼절,뉴,암,3세,55,,신형철,신우철,김현래,코,461(-11),2.9,1.6,
2000-01-15,서울,10,맑음,다습,제 3일,16:20,2군,1900M,핸디캡,일반,"4,300만원이하",연령오픈,4,11,골드필로우,뉴,암,5세,55.5,,김옥성,박원선,임성재,7,478(0),7.9,2.5,
2000-01-15,서울,10,맑음,다습,제 3일,16:20,2군,1900M,핸디캡,일반,"4,300만원이하",연령오픈,5,09,스털링에디션,뉴,거,6세,54.5,,김혜성,지용훈,박시용,½,456(-3),16.6,3.1,
2000-01-15,서울,10,맑음,다습,제 3일,16:20,2군,1900M,핸디캡,일반,"4,300만원이하",연령오픈,6,02,한창,호,수,5세,55,,이정표,최상식,한광세,3,474(9),40.2,5.7,
2000-01-15,서울,10,맑음,다습,제 3일,16:20,2군,1900M,핸디캡,일반,"4,300만원이하",연령오픈,7,04,노티넬,미,암,6세,52,,박을운,황의성,이동재,목,443(9),80.9,14.5,
2000-01-15,서울,10,맑음,다습,제 3일,16:20,2군,1900M,핸디캡,일반,"4,300만원이하",연령오픈,8,13,황금박스,뉴,거,7세,51,,황순도,안해양,이상홍,¾,446(2),93.1,29.3,
2000-01-15,서울,10,맑음,다습,제 3일,16:20,2군,1900M,핸디캡,일반,"4,300만원이하",연령오픈,9,07,티아러벨,뉴,암,4세,53,,문정균,박흥진,(주)선우패션,1,457(0),9.4,2.1,
2000-01-15,서울,10,맑음,다습,제 3일,16:20,2군,1900M,핸디캡,일반,"4,300만원이하",연령오픈,10,03,고속비행,호,암,6세,53,,장세한,박진호,김명종,4,404(-9),136.3,18.2,
2000-01-15,서울,10,맑음,다습,제 3일,16:20,2군,1900M,핸디캡,일반,"4,300만원이하",연령오픈,11,06,장군목,한,거,5세,48,,김동균,윤치운,이기인,2,471(5),154.4,35.6,
2000-01-15,서울,10,맑음,다습,제 3일,16:20,2군,1900M,핸디캡,일반,"4,300만원이하",연령오픈,12,12,저스트루이스,뉴,거,5세,55.5,,김태경,박종곤,정봉태,6,464(-5),14.8,2.9,
2000-01-15,서울,10,맑음,다습,제 3일,16:20,2군,1900M,핸디캡,일반,"4,300만원이하",연령오픈,13,10,플럼스페셜,미,거,7세,52.5,,문제복,박대흥,송재환,목,448(10),71.5,12.6,
2000-01-15,서울,10,맑음,다습,제 3일,16:20,2군,1900M,핸디캡,일반,"4,300만원이하",연령오픈,14,14,★대승산,호,거,9세,49,,고홍석,한일영,한병규,5,434(-5),119.7,18.8,
2000-01-15,서울,11,맑음,다습,제 3일,16:50,4군,1400M,별정Ⅰ-A,일반,"1,200만원이하",연령오픈,1,03,모빌브래쉬,호,거,3세,56,,천창기,이희영,이성림,,424(-8),2.4,1.2,
2000-01-15,서울,11,맑음,다습,제 3일,16:50,4군,1400M,별정Ⅰ-A,일반,"1,200만원이하",연령오픈,2,06,흑난초,뉴,암,5세,56,,임대규,김일성,일진코스메틱,2½,429(1),13.8,2.7,
2000-01-15,서울,11,맑음,다습,제 3일,16:50,4군,1400M,별정Ⅰ-A,일반,"1,200만원이하",연령오픈,3,10,하이와이쿰,뉴,암,5세,56,,최봉주,정찬근,원흥순,¾,426(-3),6.3,1.7,
2000-01-15,서울,11,맑음,다습,제 3일,16:50,4군,1400M,별정Ⅰ-A,일반,"1,200만원이하",연령오픈,4,07,기티,뉴,거,6세,56,,신형철,강윤식,서정신,2½,451(2),31.1,4.8,
2000-01-15,서울,11,맑음,다습,제 3일,16:50,4군,1400M,별정Ⅰ-A,일반,"1,200만원이하",연령오픈,5,05,스트릭틀리클래식,뉴,암,4세,52,,하무선,박원덕,박찬준,1,461(0),2.2,1.2,
2000-01-15,서울,11,맑음,다습,제 3일,16:50,4군,1400M,별정Ⅰ-A,일반,"1,200만원이하",연령오픈,6,02,오버쉬고즈,뉴,암,4세,53,,한창민,윤치운,안응수,1½,459(-2),11.4,2.4,
2000-01-15,서울,11,맑음,다습,제 3일,16:50,4군,1400M,별정Ⅰ-A,일반,"1,200만원이하",연령오픈,7,13,박수소리,호,거,5세,56,,강태현,신우철,박치문,1¾,421(9),90.3,6.3,
2000-01-15,서울,11,맑음,다습,제 3일,16:50,4군,1400M,별정Ⅰ-A,일반,"1,200만원이하",연령오픈,8,04,돌출,호,암,5세,55,,서영석,이왕언,신건호,목,469(2),139.2,11.9,
2000-01-15,서울,11,맑음,다습,제 3일,16:50,4군,1400M,별정Ⅰ-A,일반,"1,200만원이하",연령오픈,9,09,태풍,호,거,6세,53,,이영우,양재철,김용정,3,470(-9),262.4,71.5,
2000-01-15,서울,11,맑음,다습,제 3일,16:50,4군,1400M,별정Ⅰ-A,일반,"1,200만원이하",연령오픈,10,12,와이카토워리어,뉴,수,6세,56,,이범승,김대근,김정규,1¾,463(-6),598.4,45.2,
2000-01-15,서울,11,맑음,다습,제 3일,16:50,4군,1400M,별정Ⅰ-A,일반,"1,200만원이하",연령오픈,11,14,★이타카,뉴,암,7세,54,,고홍석,고옥봉,홍성률,2,457(4),412.4,22.7,
2000-01-15,서울,11,맑음,다습,제 3일,16:50,4군,1400M,별정Ⅰ-A,일반,"1,200만원이하",연령오픈,12,11,선데이실비아,미,암,6세,54,,이정표,최상식,민영길,1½,446(2),418.8,32.1,
2000-01-15,서울,11,맑음,다습,제 3일,16:50,4군,1400M,별정Ⅰ-A,일반,"1,200만원이하",연령오픈,13,08,스윗엔젤제이,미,암,6세,51,,이종섭,이종구,김기영,7,443(-4),130.9,10.3,
2000-01-15,서울,11,맑음,다습,제 3일,16:50,4군,1400M,별정Ⅰ-A,일반,"1,200만원이하",연령오픈,14,01,더블리디어,미,암,6세,51,,김동균,김병용,박성환,4,421(-2),312.4,28.4,
2000-01-16,서울,1,맑음,다습,제 4일,11:00,5군,1200M,마령,일반,400만원이하,연령오픈,1,05,마리오네,호,거,4세,57,,배휴준,하재흥,김웅세,,448(3),2.5,1.2,
